2016-11-16 11:32:23,929 : INFO : collecting all words and their counts
2016-11-16 11:32:23,929 : INFO : PROGRESS: at example #0, processed 0 words (0/s), 0 word types, 0 tags
2016-11-16 11:32:24,016 : INFO : collected 11802 word types and 13 unique tags from a corpus of 4880 examples and 95616 words
2016-11-16 11:32:24,024 : INFO : min_count=5 retains 2637 unique words (drops 9165)
2016-11-16 11:32:24,025 : INFO : min_count leaves 81620 word corpus (85% of original 95616)
2016-11-16 11:32:24,029 : INFO : deleting the raw counts dictionary of 11802 items
2016-11-16 11:32:24,029 : INFO : sample=0 downsamples 0 most-common words
2016-11-16 11:32:24,029 : INFO : downsampling leaves estimated 81620 word corpus (100.0% of prior 81620)
2016-11-16 11:32:24,029 : INFO : estimated required memory for 2637 words and 300 dimensions: 8192900 bytes
2016-11-16 11:32:24,031 : INFO : constructing a huffman tree from 2637 words
2016-11-16 11:32:24,086 : INFO : built huffman tree with maximum node depth 14
2016-11-16 11:32:24,087 : INFO : resetting layer weights
2016-12-04 22:00:02,780 : DEBUG : queueing job #1156 (9890 words, 28 sentences) at alpha 0.02249
2016-12-04 22:00:02,811 : DEBUG : queueing job #1157 (7645 words, 13 sentences) at alpha 0.02249
2016-12-04 22:00:02,823 : DEBUG : queueing job #1158 (9691 words, 11 sentences) at alpha 0.02249
2016-12-04 22:00:02,835 : DEBUG : queueing job #1159 (9688 words, 19 sentences) at alpha 0.02249
2016-12-04 22:00:02,843 : DEBUG : queueing job #1160 (9951 words, 23 sentences) at alpha 0.02249
2016-12-04 22:00:02,850 : DEBUG : queueing job #1161 (8123 words, 20 sentences) at alpha 0.02249
2016-12-04 22:00:02,876 : DEBUG : queueing job #1162 (7352 words, 18 sentences) at alpha 0.02249
2016-12-04 22:00:02,899 : DEBUG : queueing job #1163 (9750 words, 7 sentences) at alpha 0.02248
2016-12-04 22:00:02,907 : DEBUG : queueing job #1164 (9234 words, 14 sentences) at alpha 0.02248
2016-12-04 22:00:02,912 : DEBUG : queueing job #1165 (8579 words, 12 sentences) at alpha 0.02248
2016-12-04 22:00:02,938 : DEBUG : queueing job #1166 (8885 words, 20 sentences) at alpha 0.02248
2016-12-04 22:00:02,951 : DEBUG : queueing job #1167 (9397 words, 20 sentences) at alpha 0.02248
2016-12-04 22:00:02,966 : DEBUG : queueing job #1168 (9758 words, 23 sentences) at alpha 0.02248
2016-12-04 22:00:02,976 : DEBUG : queueing job #1169 (8678 words, 25 sentences) at alpha 0.02248
2016-12-04 22:00:02,990 : DEBUG : queueing job #1170 (9485 words, 16 sentences) at alpha 0.02247
2016-12-04 22:00:03,011 : DEBUG : queueing job #1171 (8829 words, 10 sentences) at alpha 0.02247
2016-12-04 22:00:03,026 : DEBUG : queueing job #1172 (6716 words, 5 sentences) at alpha 0.02247
2016-12-04 22:00:03,039 : DEBUG : queueing job #1173 (9768 words, 5 sentences) at alpha 0.02247
2016-12-04 22:00:03,041 : DEBUG : queueing job #1174 (7444 words, 17 sentences) at alpha 0.02247
2016-12-04 22:00:03,059 : DEBUG : queueing job #1175 (9940 words, 7 sentences) at alpha 0.02247
2016-12-04 22:00:03,088 : DEBUG : queueing job #1176 (8644 words, 23 sentences) at alpha 0.02247
2016-12-04 22:00:03,096 : DEBUG : queueing job #1177 (9280 words, 22 sentences) at alpha 0.02247
2016-12-04 22:00:03,098 : DEBUG : queueing job #1178 (9937 words, 19 sentences) at alpha 0.02247
2016-12-04 22:00:03,117 : DEBUG : queueing job #1179 (9064 words, 24 sentences) at alpha 0.02246
2016-12-04 22:00:03,145 : DEBUG : queueing job #1180 (9279 words, 11 sentences) at alpha 0.02246
2016-12-04 22:00:03,154 : DEBUG : queueing job #1181 (9862 words, 15 sentences) at alpha 0.02246
2016-12-04 22:00:03,159 : DEBUG : queueing job #1182 (8488 words, 16 sentences) at alpha 0.02246
2016-12-04 22:00:03,177 : DEBUG : queueing job #1183 (8122 words, 22 sentences) at alpha 0.02246
2016-12-04 22:00:03,197 : DEBUG : queueing job #1184 (9501 words, 18 sentences) at alpha 0.02246
2016-12-04 22:00:03,201 : DEBUG : queueing job #1185 (8509 words, 12 sentences) at alpha 0.02246
2016-12-04 22:00:03,217 : DEBUG : queueing job #1186 (7577 words, 20 sentences) at alpha 0.02245
2016-12-04 22:00:03,228 : DEBUG : queueing job #1187 (5439 words, 10 sentences) at alpha 0.02245
2016-12-04 22:00:03,256 : INFO : PROGRESS: at 10.17% examples, 651910 words/s, in_qsize 7, out_qsize 0
2016-12-04 22:00:03,256 : DEBUG : queueing job #1188 (9741 words, 12 sentences) at alpha 0.02245
2016-12-04 22:00:03,258 : DEBUG : queueing job #1189 (9085 words, 17 sentences) at alpha 0.02245
2016-12-04 22:00:03,276 : DEBUG : queueing job #1190 (8570 words, 21 sentences) at alpha 0.02245
2016-12-04 22:00:03,291 : DEBUG : queueing job #1191 (9896 words, 17 sentences) at alpha 0.02245
2016-12-04 22:00:03,313 : DEBUG : queueing job #1192 (8672 words, 11 sentences) at alpha 0.02245
2016-12-04 22:00:03,317 : DEBUG : queueing job #1193 (9806 words, 20 sentences) at alpha 0.02245
2016-12-04 22:00:03,341 : DEBUG : queueing job #1194 (9494 words, 29 sentences) at alpha 0.02244
2016-12-04 22:00:03,348 : DEBUG : queueing job #1195 (6317 words, 14 sentences) at alpha 0.02244
2016-12-04 22:00:03,366 : DEBUG : queueing job #1196 (9862 words, 15 sentences) at alpha 0.02244
2016-12-04 22:00:03,379 : DEBUG : queueing job #1197 (9932 words, 27 sentences) at alpha 0.02244
2016-12-04 22:00:03,396 : DEBUG : queueing job #1198 (9862 words, 18 sentences) at alpha 0.02244
2016-12-04 22:00:03,397 : DEBUG : queueing job #1199 (9983 words, 23 sentences) at alpha 0.02244
2016-12-04 22:00:03,402 : DEBUG : queueing job #1200 (8548 words, 17 sentences) at alpha 0.02243
2016-12-04 22:00:03,439 : DEBUG : queueing job #1201 (7972 words, 11 sentences) at alpha 0.02243
2016-12-04 22:00:03,450 : DEBUG : queueing job #1202 (9159 words, 21 sentences) at alpha 0.02243
2016-12-04 22:00:03,452 : DEBUG : queueing job #1203 (8687 words, 16 sentences) at alpha 0.02243
2016-12-04 22:00:03,461 : DEBUG : queueing job #1204 (9557 words, 13 sentences) at alpha 0.02243
2016-12-04 22:00:03,493 : DEBUG : queueing job #1205 (9568 words, 18 sentences) at alpha 0.02243
2016-12-04 22:00:03,500 : DEBUG : queueing job #1206 (8858 words, 19 sentences) at alpha 0.02243
2016-12-04 22:00:03,512 : DEBUG : queueing job #1207 (9322 words, 23 sentences) at alpha 0.02242
2016-12-04 22:00:03,512 : DEBUG : queueing job #1208 (8059 words, 29 sentences) at alpha 0.02242
2016-12-04 22:00:03,554 : DEBUG : queueing job #1209 (9307 words, 9 sentences) at alpha 0.02242
2016-12-04 22:00:03,562 : DEBUG : queueing job #1210 (8150 words, 13 sentences) at alpha 0.02242
2016-12-04 22:00:03,574 : DEBUG : queueing job #1211 (7499 words, 5 sentences) at alpha 0.02242
2016-12-04 22:00:03,575 : DEBUG : queueing job #1212 (9088 words, 16 sentences) at alpha 0.02242
2016-12-04 22:00:03,607 : DEBUG : queueing job #1213 (8294 words, 15 sentences) at alpha 0.02242
2016-12-04 22:00:03,612 : DEBUG : queueing job #1214 (9105 words, 3 sentences) at alpha 0.02242
2016-12-04 22:00:03,630 : DEBUG : queueing job #1215 (6534 words, 4 sentences) at alpha 0.02242
2016-12-04 22:00:03,630 : DEBUG : queueing job #1216 (9592 words, 13 sentences) at alpha 0.02241
2016-12-04 22:00:03,670 : DEBUG : queueing job #1217 (9322 words, 21 sentences) at alpha 0.02241
2016-12-04 22:00:03,671 : DEBUG : queueing job #1218 (9925 words, 22 sentences) at alpha 0.02241
2016-12-04 22:00:03,687 : DEBUG : queueing job #1219 (9581 words, 7 sentences) at alpha 0.02241
2016-12-04 22:00:03,688 : DEBUG : queueing job #1220 (9891 words, 14 sentences) at alpha 0.02241
2016-12-04 22:00:03,721 : DEBUG : queueing job #1221 (5888 words, 14 sentences) at alpha 0.02241
2016-12-04 22:00:03,728 : DEBUG : queueing job #1222 (9711 words, 5 sentences) at alpha 0.02241
2016-12-04 22:00:03,734 : DEBUG : queueing job #1223 (7761 words, 9 sentences) at alpha 0.02241
2016-12-04 22:00:03,740 : DEBUG : queueing job #1224 (9191 words, 15 sentences) at alpha 0.02241
2016-12-04 22:00:03,777 : DEBUG : queueing job #1225 (9522 words, 16 sentences) at alpha 0.02240
2016-12-04 22:00:03,781 : DEBUG : queueing job #1226 (9853 words, 11 sentences) at alpha 0.02240
2016-12-04 22:00:03,782 : DEBUG : queueing job #1227 (9962 words, 18 sentences) at alpha 0.02240
2016-12-04 22:00:03,790 : DEBUG : queueing job #1228 (9844 words, 17 sentences) at alpha 0.02240
2016-12-04 22:00:03,837 : DEBUG : queueing job #1229 (9951 words, 16 sentences) at alpha 0.02240
2016-12-04 22:00:03,841 : DEBUG : queueing job #1230 (9456 words, 21 sentences) at alpha 0.02240
2016-12-04 22:00:03,845 : DEBUG : queueing job #1231 (7076 words, 12 sentences) at alpha 0.02240
2016-12-04 22:00:03,850 : DEBUG : queueing job #1232 (9098 words, 15 sentences) at alpha 0.02240
2016-12-04 22:00:03,877 : DEBUG : queueing job #1233 (9929 words, 14 sentences) at alpha 0.02239
2016-12-04 22:00:03,899 : DEBUG : queueing job #1234 (9465 words, 14 sentences) at alpha 0.02239
2016-12-04 22:00:03,901 : DEBUG : queueing job #1235 (9627 words, 14 sentences) at alpha 0.02239
2016-12-04 22:00:03,906 : DEBUG : queueing job #1236 (9668 words, 22 sentences) at alpha 0.02239
2016-12-04 22:00:03,935 : DEBUG : queueing job #1237 (8523 words, 24 sentences) at alpha 0.02239
2016-12-04 22:00:03,959 : DEBUG : queueing job #1238 (9485 words, 19 sentences) at alpha 0.02239
2016-12-04 22:00:03,962 : DEBUG : queueing job #1239 (9403 words, 14 sentences) at alpha 0.02239
2016-12-04 22:00:03,968 : DEBUG : queueing job #1240 (9422 words, 17 sentences) at alpha 0.02238
2016-12-04 22:00:03,998 : DEBUG : queueing job #1241 (8796 words, 12 sentences) at alpha 0.02238
2016-12-04 22:00:04,012 : DEBUG : queueing job #1242 (9993 words, 23 sentences) at alpha 0.02238
2016-12-04 22:00:04,020 : DEBUG : queueing job #1243 (9939 words, 18 sentences) at alpha 0.02238
2016-12-04 22:00:04,022 : DEBUG : queueing job #1244 (8685 words, 17 sentences) at alpha 0.02238
2016-12-04 22:00:04,055 : DEBUG : queueing job #1245 (9204 words, 15 sentences) at alpha 0.02238
2016-12-04 22:00:04,074 : DEBUG : queueing job #1246 (8618 words, 18 sentences) at alpha 0.02238
2016-12-04 22:00:04,081 : DEBUG : queueing job #1247 (9859 words, 15 sentences) at alpha 0.02237
2016-12-04 22:00:04,083 : DEBUG : queueing job #1248 (8982 words, 8 sentences) at alpha 0.02237
2016-12-04 22:00:04,117 : DEBUG : queueing job #1249 (9663 words, 17 sentences) at alpha 0.02237
2016-12-04 22:00:04,126 : DEBUG : queueing job #1250 (9885 words, 9 sentences) at alpha 0.02237
2016-12-04 22:00:04,140 : DEBUG : queueing job #1251 (5698 words, 12 sentences) at alpha 0.02237
2016-12-04 22:00:04,142 : DEBUG : queueing job #1252 (9491 words, 9 sentences) at alpha 0.02237
2016-12-04 22:00:04,177 : DEBUG : queueing job #1253 (8491 words, 16 sentences) at alpha 0.02237
2016-12-04 22:00:04,181 : DEBUG : queueing job #1254 (8909 words, 17 sentences) at alpha 0.02237
2016-12-04 22:00:04,205 : DEBUG : queueing job #1255 (8759 words, 16 sentences) at alpha 0.02237
2016-12-04 22:00:04,206 : DEBUG : queueing job #1256 (9818 words, 17 sentences) at alpha 0.02237
2016-12-04 22:00:04,234 : DEBUG : queueing job #1257 (9954 words, 22 sentences) at alpha 0.02236
2016-12-04 22:00:04,241 : DEBUG : queueing job #1258 (8770 words, 21 sentences) at alpha 0.02236
2016-12-04 22:00:04,258 : INFO : PROGRESS: at 10.54% examples, 651752 words/s, in_qsize 7, out_qsize 0
2016-12-04 22:00:04,258 : DEBUG : queueing job #1259 (9886 words, 8 sentences) at alpha 0.02236
2016-12-04 22:00:04,270 : DEBUG : queueing job #1260 (9858 words, 23 sentences) at alpha 0.02236
2016-12-04 22:00:04,292 : DEBUG : queueing job #1261 (9317 words, 23 sentences) at alpha 0.02236
2016-12-04 22:00:04,304 : DEBUG : queueing job #1262 (9979 words, 34 sentences) at alpha 0.02236
2016-12-04 22:00:04,306 : DEBUG : queueing job #1263 (9376 words, 28 sentences) at alpha 0.02235
2016-12-04 22:00:04,321 : DEBUG : queueing job #1264 (6854 words, 6 sentences) at alpha 0.02235
2016-12-04 22:00:04,351 : DEBUG : queueing job #1265 (11320 words, 1 sentences) at alpha 0.02235
2016-12-04 22:00:04,359 : DEBUG : queueing job #1266 (9100 words, 11 sentences) at alpha 0.02235
2016-12-04 22:00:04,364 : DEBUG : queueing job #1267 (9499 words, 20 sentences) at alpha 0.02235
2016-12-04 22:00:04,376 : DEBUG : queueing job #1268 (8621 words, 28 sentences) at alpha 0.02235
2016-12-04 22:00:04,411 : DEBUG : queueing job #1269 (9947 words, 20 sentences) at alpha 0.02235
2016-12-04 22:00:04,417 : DEBUG : queueing job #1270 (9970 words, 20 sentences) at alpha 0.02234
2016-12-04 22:00:04,421 : DEBUG : queueing job #1271 (5616 words, 18 sentences) at alpha 0.02234
2016-12-04 22:00:04,435 : DEBUG : queueing job #1272 (8406 words, 9 sentences) at alpha 0.02234
2016-12-04 22:00:04,471 : DEBUG : queueing job #1273 (9886 words, 21 sentences) at alpha 0.02234
2016-12-04 22:00:04,476 : DEBUG : queueing job #1274 (9926 words, 20 sentences) at alpha 0.02234
2016-12-04 22:00:04,486 : DEBUG : queueing job #1275 (7480 words, 13 sentences) at alpha 0.02234
2016-12-04 22:00:04,496 : DEBUG : queueing job #1276 (7573 words, 21 sentences) at alpha 0.02234
2016-12-04 22:00:04,508 : DEBUG : queueing job #1277 (8909 words, 6 sentences) at alpha 0.02233
2016-12-04 22:00:04,538 : DEBUG : queueing job #1278 (8318 words, 23 sentences) at alpha 0.02233
2016-12-04 22:00:04,544 : DEBUG : queueing job #1279 (7502 words, 6 sentences) at alpha 0.02233
2016-12-04 22:00:04,556 : DEBUG : queueing job #1280 (8375 words, 18 sentences) at alpha 0.02233
2016-12-04 22:00:04,562 : DEBUG : queueing job #1281 (7013 words, 17 sentences) at alpha 0.02233
2016-12-04 22:00:04,593 : DEBUG : queueing job #1282 (9980 words, 10 sentences) at alpha 0.02233
2016-12-04 22:00:04,601 : DEBUG : queueing job #1283 (9874 words, 49 sentences) at alpha 0.02233
2016-12-04 22:00:04,606 : DEBUG : queueing job #1284 (8382 words, 7 sentences) at alpha 0.02232
2016-12-04 22:00:04,612 : DEBUG : queueing job #1285 (8906 words, 20 sentences) at alpha 0.02232
2016-12-04 22:00:04,653 : DEBUG : queueing job #1286 (9097 words, 14 sentences) at alpha 0.02232
2016-12-04 22:00:04,654 : DEBUG : queueing job #1287 (7690 words, 18 sentences) at alpha 0.02232
2016-12-04 22:00:04,659 : DEBUG : queueing job #1288 (9669 words, 4 sentences) at alpha 0.02232
2016-12-04 22:00:04,666 : DEBUG : queueing job #1289 (9494 words, 21 sentences) at alpha 0.02232
2016-12-04 22:00:04,706 : DEBUG : queueing job #1290 (9840 words, 21 sentences) at alpha 0.02232
2016-12-04 22:00:04,707 : DEBUG : queueing job #1291 (7105 words, 15 sentences) at alpha 0.02231
2016-12-04 22:00:04,708 : DEBUG : queueing job #1292 (9646 words, 19 sentences) at alpha 0.02231
2016-12-04 22:00:04,720 : DEBUG : queueing job #1293 (9905 words, 31 sentences) at alpha 0.02231
2016-12-04 22:00:04,748 : DEBUG : queueing job #1294 (9824 words, 17 sentences) at alpha 0.02231
2016-12-04 22:00:04,767 : DEBUG : queueing job #1295 (9289 words, 43 sentences) at alpha 0.02231
2016-12-04 22:00:04,772 : DEBUG : queueing job #1296 (8663 words, 18 sentences) at alpha 0.02230
2016-12-04 22:00:04,774 : DEBUG : queueing job #1297 (9989 words, 28 sentences) at alpha 0.02230
2016-12-04 22:00:04,804 : DEBUG : queueing job #1298 (9139 words, 43 sentences) at alpha 0.02230
2016-12-04 22:00:04,820 : DEBUG : queueing job #1299 (9810 words, 38 sentences) at alpha 0.02230
2016-12-04 22:00:04,824 : DEBUG : queueing job #1300 (9898 words, 44 sentences) at alpha 0.02229
2016-12-04 22:00:04,834 : DEBUG : queueing job #1301 (9321 words, 34 sentences) at alpha 0.02229
2016-12-04 22:00:04,863 : DEBUG : queueing job #1302 (9872 words, 17 sentences) at alpha 0.02229
2016-12-04 22:00:04,867 : DEBUG : queueing job #1303 (9423 words, 46 sentences) at alpha 0.02229
2016-12-04 22:00:04,882 : DEBUG : queueing job #1304 (9080 words, 36 sentences) at alpha 0.02228
2016-12-04 22:00:04,897 : DEBUG : queueing job #1305 (9097 words, 38 sentences) at alpha 0.02228
2016-12-04 22:00:04,918 : DEBUG : queueing job #1306 (8759 words, 38 sentences) at alpha 0.02228
2016-12-04 22:00:04,920 : DEBUG : queueing job #1307 (9764 words, 28 sentences) at alpha 0.02227
2016-12-04 22:00:04,933 : DEBUG : queueing job #1308 (9517 words, 27 sentences) at alpha 0.02227
2016-12-04 22:00:04,945 : DEBUG : queueing job #1309 (9979 words, 36 sentences) at alpha 0.02227
2016-12-04 22:00:04,973 : DEBUG : queueing job #1310 (9363 words, 22 sentences) at alpha 0.02227
2016-12-04 22:00:04,974 : DEBUG : queueing job #1311 (9959 words, 31 sentences) at alpha 0.02226
2016-12-04 22:00:04,990 : DEBUG : queueing job #1312 (9963 words, 42 sentences) at alpha 0.02226
2016-12-04 22:00:05,001 : DEBUG : queueing job #1313 (9920 words, 30 sentences) at alpha 0.02226
2016-12-04 22:00:05,028 : DEBUG : queueing job #1314 (9514 words, 26 sentences) at alpha 0.02226
2016-12-04 22:00:05,029 : DEBUG : queueing job #1315 (9235 words, 22 sentences) at alpha 0.02225
2016-12-04 22:00:05,046 : DEBUG : queueing job #1316 (9898 words, 23 sentences) at alpha 0.02225
2016-12-04 22:00:05,052 : DEBUG : queueing job #1317 (9890 words, 36 sentences) at alpha 0.02225
2016-12-04 22:00:05,080 : DEBUG : queueing job #1318 (9971 words, 63 sentences) at alpha 0.02225
2016-12-04 22:00:05,080 : DEBUG : queueing job #1319 (9949 words, 44 sentences) at alpha 0.02224
2016-12-04 22:00:05,100 : DEBUG : queueing job #1320 (9532 words, 35 sentences) at alpha 0.02224
2016-12-04 22:00:05,106 : DEBUG : queueing job #1321 (9998 words, 25 sentences) at alpha 0.02224
2016-12-04 22:00:05,134 : DEBUG : queueing job #1322 (9983 words, 23 sentences) at alpha 0.02223
2016-12-04 22:00:05,137 : DEBUG : queueing job #1323 (9713 words, 30 sentences) at alpha 0.02223
2016-12-04 22:00:05,157 : DEBUG : queueing job #1324 (9784 words, 49 sentences) at alpha 0.02223
2016-12-04 22:00:05,161 : DEBUG : queueing job #1325 (9764 words, 52 sentences) at alpha 0.02222
2016-12-04 22:00:05,190 : DEBUG : queueing job #1326 (9895 words, 50 sentences) at alpha 0.02222
2016-12-04 22:00:05,191 : DEBUG : queueing job #1327 (9625 words, 63 sentences) at alpha 0.02222
2016-12-04 22:00:05,210 : DEBUG : queueing job #1328 (9848 words, 48 sentences) at alpha 0.02221
2016-12-04 22:00:05,217 : DEBUG : queueing job #1329 (9285 words, 43 sentences) at alpha 0.02221
2016-12-04 22:00:05,246 : DEBUG : queueing job #1330 (9869 words, 45 sentences) at alpha 0.02220
2016-12-04 22:00:05,249 : DEBUG : queueing job #1331 (9379 words, 22 sentences) at alpha 0.02220
2016-12-04 22:00:05,268 : DEBUG : queueing job #1332 (9507 words, 47 sentences) at alpha 0.02220
2016-12-04 22:00:05,268 : INFO : PROGRESS: at 11.09% examples, 652939 words/s, in_qsize 8, out_qsize 0
2016-12-04 22:00:05,270 : DEBUG : queueing job #1333 (7705 words, 27 sentences) at alpha 0.02219
2016-12-04 22:00:05,302 : DEBUG : queueing job #1334 (8147 words, 14 sentences) at alpha 0.02219
2016-12-04 22:00:05,305 : DEBUG : queueing job #1335 (9816 words, 25 sentences) at alpha 0.02219
2016-12-04 22:00:05,323 : DEBUG : queueing job #1336 (9973 words, 52 sentences) at alpha 0.02219
2016-12-04 22:00:05,327 : DEBUG : queueing job #1337 (9922 words, 41 sentences) at alpha 0.02219
2016-12-04 22:00:05,361 : DEBUG : queueing job #1338 (9973 words, 51 sentences) at alpha 0.02218
2016-12-04 22:00:05,365 : DEBUG : queueing job #1339 (9567 words, 30 sentences) at alpha 0.02218
2016-12-04 22:00:05,383 : DEBUG : queueing job #1340 (9695 words, 40 sentences) at alpha 0.02218
2016-12-04 22:00:05,387 : DEBUG : queueing job #1341 (9897 words, 50 sentences) at alpha 0.02217
2016-12-04 22:00:05,420 : DEBUG : queueing job #1342 (9511 words, 35 sentences) at alpha 0.02217
2016-12-04 22:00:05,426 : DEBUG : queueing job #1343 (8738 words, 31 sentences) at alpha 0.02216
2016-12-04 22:00:05,441 : DEBUG : queueing job #1344 (9447 words, 43 sentences) at alpha 0.02216
2016-12-04 22:00:05,442 : DEBUG : queueing job #1345 (9997 words, 44 sentences) at alpha 0.02216
2016-12-04 22:00:05,467 : DEBUG : queueing job #1346 (9862 words, 44 sentences) at alpha 0.02216
2016-12-04 22:00:05,473 : DEBUG : queueing job #1347 (9832 words, 47 sentences) at alpha 0.02215
2016-12-04 22:00:05,499 : DEBUG : queueing job #1348 (9955 words, 42 sentences) at alpha 0.02215
2016-12-04 22:00:05,503 : DEBUG : queueing job #1349 (8898 words, 41 sentences) at alpha 0.02214
2016-12-04 22:00:05,526 : DEBUG : queueing job #1350 (8400 words, 35 sentences) at alpha 0.02214
2016-12-04 22:00:05,531 : DEBUG : queueing job #1351 (9274 words, 27 sentences) at alpha 0.02214
2016-12-04 22:00:05,556 : DEBUG : queueing job #1352 (8419 words, 35 sentences) at alpha 0.02214
2016-12-04 22:00:05,561 : DEBUG : queueing job #1353 (9952 words, 39 sentences) at alpha 0.02213
2016-12-04 22:00:05,586 : DEBUG : queueing job #1354 (8748 words, 54 sentences) at alpha 0.02213
2016-12-04 22:00:05,589 : DEBUG : queueing job #1355 (9753 words, 52 sentences) at alpha 0.02213
2016-12-04 22:00:05,610 : DEBUG : queueing job #1356 (9370 words, 53 sentences) at alpha 0.02212
2016-12-04 22:00:05,616 : DEBUG : queueing job #1357 (9590 words, 32 sentences) at alpha 0.02212
2016-12-04 22:00:05,644 : DEBUG : queueing job #1358 (9953 words, 38 sentences) at alpha 0.02211
2016-12-04 22:00:05,648 : DEBUG : queueing job #1359 (9985 words, 64 sentences) at alpha 0.02211
2016-12-04 22:00:05,669 : DEBUG : queueing job #1360 (9838 words, 37 sentences) at alpha 0.02211
2016-12-04 22:00:05,676 : DEBUG : queueing job #1361 (9903 words, 64 sentences) at alpha 0.02210
2016-12-04 22:00:05,696 : DEBUG : queueing job #1362 (9604 words, 45 sentences) at alpha 0.02210
2016-12-04 22:00:05,700 : DEBUG : queueing job #1363 (9720 words, 50 sentences) at alpha 0.02209
